season,week,celebrity_name,latent_missing_flag
32,11,Charity Lawson,0
32,1,Harry Jowsey,0
32,2,Harry Jowsey,0
32,3,Harry Jowsey,0
32,4,Harry Jowsey,0
32,5,Harry Jowsey,0
32,6,Harry Jowsey,0
32,7,Harry Jowsey,0
32,8,Harry Jowsey,0
32,9,Harry Jowsey,0
32,10,Harry Jowsey,1
32,11,Harry Jowsey,1
32,1,Jamie Lynn Spears,0
32,2,Jamie Lynn Spears,0
32,3,Jamie Lynn Spears,1
32,4,Jamie Lynn Spears,1
32,5,Jamie Lynn Spears,1
32,6,Jamie Lynn Spears,1
32,7,Jamie Lynn Spears,1
32,8,Jamie Lynn Spears,1
32,9,Jamie Lynn Spears,1
32,10,Jamie Lynn Spears,1
32,11,Jamie Lynn Spears,1
32,1,Jason Mraz,0
32,2,Jason Mraz,0
32,3,Jason Mraz,0
32,4,Jason Mraz,0
32,5,Jason Mraz,0
32,6,Jason Mraz,0
32,7,Jason Mraz,0
32,8,Jason Mraz,0
32,9,Jason Mraz,0
32,10,Jason Mraz,0
32,11,Jason Mraz,0
32,1,Lele Pons,0
32,2,Lele Pons,0
32,3,Lele Pons,0
32,4,Lele Pons,0
32,5,Lele Pons,0
32,6,Lele Pons,0
32,7,Lele Pons,0
32,8,Lele Pons,1
32,9,Lele Pons,1
32,10,Lele Pons,1
32,11,Lele Pons,1
32,1,Matt Walsh,0
32,2,Matt Walsh,1
32,3,Matt Walsh,1
32,4,Matt Walsh,1
32,5,Matt Walsh,1
32,6,Matt Walsh,1
32,7,Matt Walsh,1
32,8,Matt Walsh,1
32,9,Matt Walsh,1
32,10,Matt Walsh,1
32,11,Matt Walsh,1
32,1,Mauricio Umansky,0
32,2,Mauricio Umansky,0
32,3,Mauricio Umansky,0
32,4,Mauricio Umansky,0
32,5,Mauricio Umansky,0
32,6,Mauricio Umansky,0
32,7,Mauricio Umansky,1
32,8,Mauricio Umansky,1
32,9,Mauricio Umansky,1
32,10,Mauricio Umansky,1
32,11,Mauricio Umansky,1
32,1,Mira Sorvino,0
32,2,Mira Sorvino,0
32,3,Mira Sorvino,0
32,4,Mira Sorvino,0
32,5,Mira Sorvino,0
32,6,Mira Sorvino,1
32,7,Mira Sorvino,1
32,8,Mira Sorvino,1
32,9,Mira Sorvino,1
32,10,Mira Sorvino,1
32,11,Mira Sorvino,1
32,1,Tyson Beckford,0
32,2,Tyson Beckford,0
32,3,Tyson Beckford,0
32,4,Tyson Beckford,1
32,5,Tyson Beckford,1
32,6,Tyson Beckford,1
32,7,Tyson Beckford,1
32,8,Tyson Beckford,1
32,9,Tyson Beckford,1
32,10,Tyson Beckford,1
32,11,Tyson Beckford,1
32,1,Xochitl Gomez,0
32,2,Xochitl Gomez,0
32,3,Xochitl Gomez,0
32,4,Xochitl Gomez,0
32,5,Xochitl Gomez,0
32,6,Xochitl Gomez,0
32,7,Xochitl Gomez,0
32,8,Xochitl Gomez,0
32,9,Xochitl Gomez,0
32,10,Xochitl Gomez,0
32,11,Xochitl Gomez,0
33,1,Anna Delvey,0
33,2,Anna Delvey,0
33,3,Anna Delvey,1
33,4,Anna Delvey,1
33,5,Anna Delvey,1
33,6,Anna Delvey,1
33,7,Anna Delvey,1
33,8,Anna Delvey,1
33,9,Anna Delvey,1
33,1,Brooks Nader,0
33,2,Brooks Nader,0
33,3,Brooks Nader,0
33,4,Brooks Nader,0
33,5,Brooks Nader,1
33,6,Brooks Nader,1
33,7,Brooks Nader,1
33,8,Brooks Nader,1
33,9,Brooks Nader,1
33,1,Chandler Kinney,0
33,2,Chandler Kinney,0
33,3,Chandler Kinney,0
33,4,Chandler Kinney,0
33,5,Chandler Kinney,0
33,6,Chandler Kinney,0
33,7,Chandler Kinney,0
33,8,Chandler Kinney,0
33,9,Chandler Kinney,0
33,1,Danny Amendola,0
33,2,Danny Amendola,0
33,3,Danny Amendola,0
33,4,Danny Amendola,0
33,5,Danny Amendola,0
33,6,Danny Amendola,0
33,7,Danny Amendola,0
33,8,Danny Amendola,0
33,9,Danny Amendola,0
33,1,Dwight Howard ,0
33,2,Dwight Howard ,0
33,3,Dwight Howard ,0
33,4,Dwight Howard ,0
33,5,Dwight Howard ,0
33,6,Dwight Howard ,0
33,7,Dwight Howard ,0
33,8,Dwight Howard ,1
33,9,Dwight Howard ,1
33,1,Eric Roberts,0
33,2,Eric Roberts,0
33,3,Eric Roberts,0
33,4,Eric Roberts,1
33,5,Eric Roberts,1
33,6,Eric Roberts,1
33,7,Eric Roberts,1
33,8,Eric Roberts,1
33,9,Eric Roberts,1
33,1,Ilona Maher,0
33,2,Ilona Maher,0
33,3,Ilona Maher,0
33,4,Ilona Maher,0
33,5,Ilona Maher,0
33,6,Ilona Maher,0
33,7,Ilona Maher,0
33,8,Ilona Maher,0
33,9,Ilona Maher,0
33,1,Jenn Tran,0
33,2,Jenn Tran,0
33,3,Jenn Tran,0
33,4,Jenn Tran,0
33,5,Jenn Tran,0
33,6,Jenn Tran,0
33,7,Jenn Tran,1
33,8,Jenn Tran,1
33,9,Jenn Tran,1
33,1,Joey Graziadei,0
33,2,Joey Graziadei,0
33,3,Joey Graziadei,0
33,4,Joey Graziadei,0
33,5,Joey Graziadei,0
33,6,Joey Graziadei,0
33,7,Joey Graziadei,0
33,8,Joey Graziadei,0
33,9,Joey Graziadei,0
33,1,Phaedra Parks,0
33,2,Phaedra Parks,0
33,3,Phaedra Parks,0
33,4,Phaedra Parks,0
33,5,Phaedra Parks,0
33,6,Phaedra Parks,1
33,7,Phaedra Parks,1
33,8,Phaedra Parks,1
33,9,Phaedra Parks,1
33,1,Reginald VelJohnson,0
33,2,Reginald VelJohnson,0
33,3,Reginald VelJohnson,0
33,4,Reginald VelJohnson,1
33,5,Reginald VelJohnson,1
33,6,Reginald VelJohnson,1
33,7,Reginald VelJohnson,1
33,8,Reginald VelJohnson,1
33,9,Reginald VelJohnson,1
33,1,Stephen Nedoroscik,0
33,2,Stephen Nedoroscik,0
33,3,Stephen Nedoroscik,0
33,4,Stephen Nedoroscik,0
33,5,Stephen Nedoroscik,0
33,6,Stephen Nedoroscik,0
33,7,Stephen Nedoroscik,0
33,8,Stephen Nedoroscik,0
33,9,Stephen Nedoroscik,0
33,1,Tori Spelling,0
33,2,Tori Spelling,0
33,3,Tori Spelling,1
33,4,Tori Spelling,1
33,5,Tori Spelling,1
33,6,Tori Spelling,1
33,7,Tori Spelling,1
33,8,Tori Spelling,1
33,9,Tori Spelling,1
34,1,Alix Earle,0
34,2,Alix Earle,0
34,3,Alix Earle,0
34,4,Alix Earle,0
34,5,Alix Earle,0
34,6,Alix Earle,0
34,7,Alix Earle,0
34,8,Alix Earle,0
34,9,Alix Earle,0
34,10,Alix Earle,0
34,11,Alix Earle,0
34,1,Andy Richter,0
34,2,Andy Richter,0
34,3,Andy Richter,0
34,4,Andy Richter,0
34,5,Andy Richter,0
34,6,Andy Richter,0
34,7,Andy Richter,0
34,8,Andy Richter,0
34,9,Andy Richter,0
34,10,Andy Richter,1
34,11,Andy Richter,1
34,1,Baron Davis,0
34,2,Baron Davis,0
34,3,Baron Davis,1
34,4,Baron Davis,1
34,5,Baron Davis,1
34,6,Baron Davis,1
34,7,Baron Davis,1
34,8,Baron Davis,1
34,9,Baron Davis,1
34,10,Baron Davis,1
34,11,Baron Davis,1
34,1,Corey Feldman,0
34,2,Corey Feldman,0
34,3,Corey Feldman,1
34,4,Corey Feldman,1
34,5,Corey Feldman,1
34,6,Corey Feldman,1
34,7,Corey Feldman,1
34,8,Corey Feldman,1
34,9,Corey Feldman,1
34,10,Corey Feldman,1
34,11,Corey Feldman,1
34,1,Danielle Fishel,0
34,2,Danielle Fishel,0
34,3,Danielle Fishel,0
34,4,Danielle Fishel,0
34,5,Danielle Fishel,0
34,6,Danielle Fishel,0
34,7,Danielle Fishel,0
34,8,Danielle Fishel,0
34,9,Danielle Fishel,1
34,10,Danielle Fishel,1
34,11,Danielle Fishel,1
34,1,Dylan Efron,0
34,2,Dylan Efron,0
34,3,Dylan Efron,0
34,4,Dylan Efron,0
34,5,Dylan Efron,0
34,6,Dylan Efron,0
34,7,Dylan Efron,0
34,8,Dylan Efron,0
34,9,Dylan Efron,0
34,10,Dylan Efron,0
34,11,Dylan Efron,0
34,1,Elaine Hendrix,0
34,2,Elaine Hendrix,0
34,3,Elaine Hendrix,0
34,4,Elaine Hendrix,0
34,5,Elaine Hendrix,0
34,6,Elaine Hendrix,0
34,7,Elaine Hendrix,0
34,8,Elaine Hendrix,0
34,9,Elaine Hendrix,0
34,10,Elaine Hendrix,0
34,11,Elaine Hendrix,0
34,1,Hilaria Baldwin,0
34,2,Hilaria Baldwin,0
34,3,Hilaria Baldwin,0
34,4,Hilaria Baldwin,0
34,5,Hilaria Baldwin,1
34,6,Hilaria Baldwin,1
34,7,Hilaria Baldwin,1
34,8,Hilaria Baldwin,1
34,9,Hilaria Baldwin,1
34,10,Hilaria Baldwin,1
34,11,Hilaria Baldwin,1
34,1,Jen Affleck,0
34,2,Jen Affleck,0
34,3,Jen Affleck,0
34,4,Jen Affleck,0
34,5,Jen Affleck,0
34,6,Jen Affleck,0
34,7,Jen Affleck,0
34,8,Jen Affleck,1
34,9,Jen Affleck,1
34,10,Jen Affleck,1
34,11,Jen Affleck,1
34,1,Jordan Chiles,0
34,2,Jordan Chiles,0
34,3,Jordan Chiles,0
34,4,Jordan Chiles,0
34,5,Jordan Chiles,0
34,6,Jordan Chiles,0
34,7,Jordan Chiles,0
34,8,Jordan Chiles,0
34,9,Jordan Chiles,0
34,10,Jordan Chiles,0
34,11,Jordan Chiles,0
34,1,Lauren Jauregui,0
34,2,Lauren Jauregui,0
34,3,Lauren Jauregui,0
34,4,Lauren Jauregui,1
34,5,Lauren Jauregui,1
34,6,Lauren Jauregui,1
34,7,Lauren Jauregui,1
34,8,Lauren Jauregui,1
34,9,Lauren Jauregui,1
34,10,Lauren Jauregui,1
34,11,Lauren Jauregui,1
34,1,Robert Irwin,0
34,2,Robert Irwin,0
34,3,Robert Irwin,0
34,4,Robert Irwin,0
34,5,Robert Irwin,0
34,6,Robert Irwin,0
34,7,Robert Irwin,0
34,8,Robert Irwin,0
34,9,Robert Irwin,0
34,10,Robert Irwin,0
34,11,Robert Irwin,0
34,1,Scott Hoying,0
34,2,Scott Hoying,0
34,3,Scott Hoying,0
34,4,Scott Hoying,0
34,5,Scott Hoying,0
34,6,Scott Hoying,0
34,7,Scott Hoying,1
34,8,Scott Hoying,1
34,9,Scott Hoying,1
34,10,Scott Hoying,1
34,11,Scott Hoying,1
34,1,Whitney Leavitt,0
34,2,Whitney Leavitt,0
34,3,Whitney Leavitt,0
34,4,Whitney Leavitt,0
34,5,Whitney Leavitt,0
34,6,Whitney Leavitt,0
34,7,Whitney Leavitt,0
34,8,Whitney Leavitt,0
34,9,Whitney Leavitt,0
34,10,Whitney Leavitt,0
34,11,Whitney Leavitt,1
