season,week,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,results,placement,judge1_score,judge2_score,judge3_score,judge4_score,raw_total_score,is_active,row_valid_judge_count,week_valid_judge_count,max_possible_score,normalized_score
23,5,Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
23,6,Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,7.0,7.0,7.0,7.0,28.0,True,4,4.0,40.0,0.7
23,7,Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
23,8,Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
23,9,Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
23,10,Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
23,11,Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
18,1,Amy Purdy,Derek Hough,Athlete,Nevada,United States,34,2nd Place,2,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
18,2,Amy Purdy,Derek Hough,Athlete,Nevada,United States,34,2nd Place,2,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
18,3,Amy Purdy,Derek Hough,Athlete,Nevada,United States,34,2nd Place,2,9.0,9.0,9.0,9.0,36.0,True,4,4.0,40.0,0.9
18,4,Amy Purdy,Derek Hough,Athlete,Nevada,United States,34,2nd Place,2,9.0,8.0,8.0,9.0,34.0,True,4,4.0,40.0,0.85
18,5,Amy Purdy,Derek Hough,Athlete,Nevada,United States,34,2nd Place,2,9.0,9.0,10.0,9.0,37.0,True,4,4.0,40.0,0.925
18,6,Amy Purdy,Derek Hough,Athlete,Nevada,United States,34,2nd Place,2,9.0,10.0,9.0,10.0,38.0,True,4,4.0,40.0,0.95
18,7,Amy Purdy,Derek Hough,Athlete,Nevada,United States,34,2nd Place,2,9.5,9.5,9.0,9.5,37.5,True,4,4.0,40.0,0.9375
18,8,Amy Purdy,Derek Hough,Athlete,Nevada,United States,34,2nd Place,2,10.0,10.0,10.0,10.0,40.0,True,4,4.0,40.0,1.0
18,9,Amy Purdy,Derek Hough,Athlete,Nevada,United States,34,2nd Place,2,9.5,9.5,10.0,10.0,39.0,True,4,4.0,40.0,0.975
18,10,Amy Purdy,Derek Hough,Athlete,Nevada,United States,34,2nd Place,2,10.0,9.6666,10.0,,29.666600000000003,True,3,3.0,30.0,0.9888866666666668
16,1,Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,Eliminated Week 7,7,6.0,5.0,6.0,,17.0,True,3,3.0,30.0,0.5666666666666667
16,2,Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,Eliminated Week 7,7,7.0,6.0,7.0,,20.0,True,3,3.0,30.0,0.6666666666666666
16,3,Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,Eliminated Week 7,7,6.0,6.0,6.0,,18.0,True,3,3.0,30.0,0.6
16,4,Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,Eliminated Week 7,7,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
16,5,Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,Eliminated Week 7,7,6.0,6.0,6.0,,18.0,True,3,3.0,30.0,0.6
16,6,Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,Eliminated Week 7,7,7.0,7.5,7.0,,21.5,True,3,3.0,30.0,0.7166666666666667
16,7,Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,Eliminated Week 7,7,5.0,6.0,6.0,,17.0,True,3,3.0,30.0,0.5666666666666667
16,8,Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,Eliminated Week 7,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
16,9,Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,Eliminated Week 7,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
16,10,Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47,Eliminated Week 7,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
21,1,Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,Eliminated Week 8,7,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
21,2,Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,Eliminated Week 8,7,7.5,7.5,7.0,,22.0,True,3,3.0,30.0,0.7333333333333333
21,3,Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,Eliminated Week 8,7,7.0,7.0,8.0,7.0,29.0,True,4,4.0,40.0,0.725
21,4,Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,Eliminated Week 8,7,7.0,8.0,8.0,,23.0,True,3,3.0,30.0,0.7666666666666667
21,5,Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,Eliminated Week 8,7,9.0,9.0,9.0,9.0,36.0,True,4,4.0,40.0,0.9
21,6,Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,Eliminated Week 8,7,10.0,10.0,10.0,10.0,40.0,True,4,4.0,40.0,1.0
21,7,Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,Eliminated Week 8,7,9.5,9.5,9.0,,28.0,True,3,3.0,30.0,0.9333333333333333
21,8,Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,Eliminated Week 8,7,8.6666,7.6666,7.6666,,23.9998,True,3,3.0,30.0,0.7999933333333333
21,9,Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,Eliminated Week 8,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
21,10,Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,Eliminated Week 8,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
21,11,Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,Eliminated Week 8,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
34,1,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,Eliminated Week 9,7,5.0,4.0,,,9.0,True,2,2.0,20.0,0.45
34,2,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,Eliminated Week 9,7,6.0,5.0,5.0,,16.0,True,3,3.0,30.0,0.5333333333333333
34,3,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,Eliminated Week 9,7,6.0,6.0,6.0,,18.0,True,3,3.0,30.0,0.6
34,4,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,Eliminated Week 9,7,6.0,6.0,6.0,,18.0,True,3,3.0,30.0,0.6
34,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,Eliminated Week 9,7,6.0,6.0,6.0,6.0,24.0,True,4,4.0,40.0,0.6
34,6,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,Eliminated Week 9,7,7.0,6.0,7.0,7.0,27.0,True,4,4.0,40.0,0.675
34,7,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,Eliminated Week 9,7,7.25,7.25,7.25,7.25,29.0,True,4,4.0,40.0,0.725
34,8,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,Eliminated Week 9,7,8.0,8.5,9.5,8.0,34.0,True,4,4.0,40.0,0.85
34,9,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,Eliminated Week 9,7,8.0,7.0,7.0,7.0,29.0,True,4,4.0,40.0,0.725
34,10,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,Eliminated Week 9,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
34,11,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,Eliminated Week 9,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
29,1,Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,Eliminated Week 4,13,6.0,6.0,6.0,,18.0,True,3,3.0,30.0,0.6
29,2,Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,Eliminated Week 4,13,6.0,6.0,6.0,,18.0,True,3,3.0,30.0,0.6
29,3,Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,Eliminated Week 4,13,5.0,5.0,5.0,,15.0,True,3,3.0,30.0,0.5
29,4,Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,Eliminated Week 4,13,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
29,5,Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,Eliminated Week 4,13,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
29,6,Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,Eliminated Week 4,13,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
29,7,Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,Eliminated Week 4,13,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
29,8,Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,Eliminated Week 4,13,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
29,9,Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,Eliminated Week 4,13,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
29,10,Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,Eliminated Week 4,13,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
29,11,Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,Eliminated Week 4,13,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
22,1,Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,Eliminated Week 9,5,8.0,6.0,7.0,,21.0,True,3,3.0,30.0,0.7
22,2,Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,Eliminated Week 9,5,6.0,6.0,7.0,,19.0,True,3,3.0,30.0,0.6333333333333333
22,3,Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,Eliminated Week 9,5,7.0,6.0,7.0,,20.0,True,3,3.0,30.0,0.6666666666666666
22,4,Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,Eliminated Week 9,5,9.0,8.0,9.0,9.0,35.0,True,4,4.0,40.0,0.875
22,5,Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,Eliminated Week 9,5,7.0,6.0,6.0,7.0,26.0,True,4,4.0,40.0,0.65
22,6,Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,Eliminated Week 9,5,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
22,7,Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,Eliminated Week 9,5,8.5,8.5,9.0,,26.0,True,3,3.0,30.0,0.8666666666666667
22,8,Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,Eliminated Week 9,5,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
22,9,Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,Eliminated Week 9,5,9.0,9.0,9.5,,27.5,True,3,3.0,30.0,0.9166666666666666
22,10,Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,Eliminated Week 9,5,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
15,1,Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,7.5,7.0,7.5,,22.0,True,3,3.0,30.0,0.7333333333333333
15,2,Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,8.5,8.0,8.0,,24.5,True,3,3.0,30.0,0.8166666666666667
15,3,Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,9.0,8.0,8.5,,25.5,True,3,3.0,30.0,0.85
15,4,Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,8.5,9.0,8.5,8.5,34.5,True,4,4.0,40.0,0.8625
15,5,Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,9.0,9.75,9.5,,28.25,True,3,3.0,30.0,0.9416666666666667
15,6,Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,10.0,10.0,10.0,,30.0,True,3,3.0,30.0,1.0
15,7,Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,11.0,11.0,11.0,,33.0,True,3,3.0,30.0,1.1
15,8,Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,9.7777,9.5,10.0,,29.2777,True,3,3.0,30.0,0.9759233333333334
15,9,Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,9.3333,9.5,9.7777,,28.611,True,3,3.0,30.0,0.9537
15,10,Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
4,1,Apolo Anton Ohno,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
4,2,Apolo Anton Ohno,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,8.0,9.0,9.0,,26.0,True,3,3.0,30.0,0.8666666666666667
4,3,Apolo Anton Ohno,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,7.0,8.0,8.0,,23.0,True,3,3.0,30.0,0.7666666666666667
4,4,Apolo Anton Ohno,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,9.0,8.0,9.0,,26.0,True,3,3.0,30.0,0.8666666666666667
4,5,Apolo Anton Ohno,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,10.0,10.0,10.0,,30.0,True,3,3.0,30.0,1.0
4,6,Apolo Anton Ohno,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,9.0,9.0,10.0,,28.0,True,3,3.0,30.0,0.9333333333333333
4,7,Apolo Anton Ohno,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,9.0,8.5,9.5,,27.0,True,3,3.0,30.0,0.9
4,8,Apolo Anton Ohno,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,10.0,9.0,10.0,,29.0,True,3,3.0,30.0,0.9666666666666667
4,9,Apolo Anton Ohno,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,10.0,9.5,10.0,,29.5,True,3,3.0,30.0,0.9833333333333333
4,10,Apolo Anton Ohno,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,9.6666,9.6666,10.0,,29.3332,True,3,3.0,30.0,0.9777733333333334
32,1,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
32,2,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,6.0,7.0,7.0,,20.0,True,3,3.0,30.0,0.6666666666666666
32,3,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,9.0,8.0,9.0,8.0,34.0,True,4,4.0,40.0,0.85
32,4,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,8.0,9.0,8.0,,25.0,True,3,3.0,30.0,0.8333333333333334
32,5,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
32,6,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,10.0,10.0,10.0,11.0,41.0,True,4,4.0,40.0,1.025
32,7,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,9.0,9.0,10.0,9.0,37.0,True,4,4.0,40.0,0.925
32,8,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,9.75,10.75,10.75,10.75,42.0,True,4,4.0,40.0,1.05
32,9,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,9.0,9.0,9.0,10.0,37.0,True,4,4.0,40.0,0.925
32,10,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,9.5,9.5,10.0,,29.0,True,3,3.0,30.0,0.9666666666666667
32,11,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,9.5,10.0,10.0,,29.5,True,3,3.0,30.0,0.9833333333333333
26,1,Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,Eliminated Week 2,7,7.0,6.0,7.0,,20.0,True,3,3.0,30.0,0.6666666666666666
26,2,Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,Eliminated Week 2,7,8.5,9.5,8.5,8.5,35.0,True,4,4.0,40.0,0.875
26,3,Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,Eliminated Week 2,7,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
26,4,Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,Eliminated Week 2,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
9,1,Ashley Hamiliton,Edyta Sliwinska,Actor/Actress,California,United States,34,Eliminated Week 1,16,6.3333,7.3333,5.3333,,18.9999,True,3,3.0,30.0,0.6333300000000001
9,2,Ashley Hamiliton,Edyta Sliwinska,Actor/Actress,California,United States,34,Eliminated Week 1,16,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
9,3,Ashley Hamiliton,Edyta Sliwinska,Actor/Actress,California,United States,34,Eliminated Week 1,16,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
9,4,Ashley Hamiliton,Edyta Sliwinska,Actor/Actress,California,United States,34,Eliminated Week 1,16,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
9,5,Ashley Hamiliton,Edyta Sliwinska,Actor/Actress,California,United States,34,Eliminated Week 1,16,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
9,6,Ashley Hamiliton,Edyta Sliwinska,Actor/Actress,California,United States,34,Eliminated Week 1,16,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
9,7,Ashley Hamiliton,Edyta Sliwinska,Actor/Actress,California,United States,34,Eliminated Week 1,16,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
9,8,Ashley Hamiliton,Edyta Sliwinska,Actor/Actress,California,United States,34,Eliminated Week 1,16,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
9,9,Ashley Hamiliton,Edyta Sliwinska,Actor/Actress,California,United States,34,Eliminated Week 1,16,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
9,10,Ashley Hamiliton,Edyta Sliwinska,Actor/Actress,California,United States,34,Eliminated Week 1,16,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
11,1,Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,Eliminated Week 6,7,6.0,7.0,6.0,,19.0,True,3,3.0,30.0,0.6333333333333333
11,2,Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,Eliminated Week 6,7,8.0,8.0,7.0,,23.0,True,3,3.0,30.0,0.7666666666666667
11,3,Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,Eliminated Week 6,7,8.0,9.0,9.0,,26.0,True,3,3.0,30.0,0.8666666666666667
11,4,Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,Eliminated Week 6,7,8.0,7.5,7.5,,23.0,True,3,3.0,30.0,0.7666666666666667
11,5,Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,Eliminated Week 6,7,7.0,8.0,8.0,,23.0,True,3,3.0,30.0,0.7666666666666667
11,6,Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,Eliminated Week 6,7,10.6666,10.6666,10.6666,,31.9998,True,3,3.0,30.0,1.06666
11,7,Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,Eliminated Week 6,7,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
11,8,Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,Eliminated Week 6,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
11,9,Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,Eliminated Week 6,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
11,10,Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,Eliminated Week 6,7,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
23,1,Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,7.0,6.0,6.0,7.0,26.0,True,4,4.0,40.0,0.65
23,2,Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,8.0,7.0,7.0,8.0,30.0,True,4,4.0,40.0,0.75
23,3,Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,7.0,6.0,6.0,6.0,25.0,True,4,4.0,40.0,0.625
23,4,Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,6.0,6.0,6.0,,18.0,True,3,3.0,30.0,0.6
23,5,Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
23,6,Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
23,7,Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
23,8,Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
23,9,Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
23,10,Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
23,11,Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
25,1,Barbara Corcoran,Keo Motsepe,Entrepreneur,New Jersey,United States,68,Eliminated Week 2,13,5.0,4.0,5.0,,14.0,True,3,3.0,30.0,0.4666666666666667
25,2,Barbara Corcoran,Keo Motsepe,Entrepreneur,New Jersey,United States,68,Eliminated Week 2,13,6.0,5.0,6.0,,17.0,True,3,3.0,30.0,0.5666666666666667
25,3,Barbara Corcoran,Keo Motsepe,Entrepreneur,New Jersey,United States,68,Eliminated Week 2,13,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
25,4,Barbara Corcoran,Keo Motsepe,Entrepreneur,New Jersey,United States,68,Eliminated Week 2,13,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
25,5,Barbara Corcoran,Keo Motsepe,Entrepreneur,New Jersey,United States,68,Eliminated Week 2,13,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
25,6,Barbara Corcoran,Keo Motsepe,Entrepreneur,New Jersey,United States,68,Eliminated Week 2,13,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
25,7,Barbara Corcoran,Keo Motsepe,Entrepreneur,New Jersey,United States,68,Eliminated Week 2,13,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
25,8,Barbara Corcoran,Keo Motsepe,Entrepreneur,New Jersey,United States,68,Eliminated Week 2,13,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
25,9,Barbara Corcoran,Keo Motsepe,Entrepreneur,New Jersey,United States,68,Eliminated Week 2,13,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
25,10,Barbara Corcoran,Keo Motsepe,Entrepreneur,New Jersey,United States,68,Eliminated Week 2,13,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
34,1,Baron Davis,Britt Stewart,Athlete,California,United States,46,Eliminated Week 2,13,5.0,5.0,,,10.0,True,2,2.0,20.0,0.5
34,2,Baron Davis,Britt Stewart,Athlete,California,United States,46,Eliminated Week 2,13,6.0,6.0,6.0,,18.0,True,3,3.0,30.0,0.6
34,3,Baron Davis,Britt Stewart,Athlete,California,United States,46,Eliminated Week 2,13,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
34,4,Baron Davis,Britt Stewart,Athlete,California,United States,46,Eliminated Week 2,13,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
34,5,Baron Davis,Britt Stewart,Athlete,California,United States,46,Eliminated Week 2,13,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
34,6,Baron Davis,Britt Stewart,Athlete,California,United States,46,Eliminated Week 2,13,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
34,7,Baron Davis,Britt Stewart,Athlete,California,United States,46,Eliminated Week 2,13,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
34,8,Baron Davis,Britt Stewart,Athlete,California,United States,46,Eliminated Week 2,13,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
34,9,Baron Davis,Britt Stewart,Athlete,California,United States,46,Eliminated Week 2,13,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
34,10,Baron Davis,Britt Stewart,Athlete,California,United States,46,Eliminated Week 2,13,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
34,11,Baron Davis,Britt Stewart,Athlete,California,United States,46,Eliminated Week 2,13,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
32,1,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,6.0,5.0,5.0,,16.0,True,3,3.0,30.0,0.5333333333333333
32,2,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,5.0,5.0,5.0,,15.0,True,3,3.0,30.0,0.5
32,3,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,6.0,6.0,7.0,6.0,25.0,True,4,4.0,40.0,0.625
32,4,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,6.0,6.0,6.0,,18.0,True,3,3.0,30.0,0.6
32,5,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
32,6,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,8.25,7.25,8.25,8.25,32.0,True,4,4.0,40.0,0.8
32,7,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,8.0,8.0,8.5,8.0,32.5,True,4,4.0,40.0,0.8125
32,8,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,8.75,8.75,8.75,8.75,35.0,True,4,4.0,40.0,0.875
